x,y_predito,sentimento
 oq seria o estudante do iff sem ansiedade???,0,negative
Faltam  dias para as férias do IFRN!,0,negative
Eu só lembro da porra do ifpe quando passo por ele  Realmente o ifiano só tem duas alegrias: entrar e sair,0,negative
Eu conheço o FDP que estudava no IFB que fez isso  como que pode kkkkkkkkkkkkkkk,0,negative
vc depender de ônibus em guarapari é uma desgraça  esperar o ônibus de :  ele não passar e só passar um : é uma putaria mané  pessoal do ifes esperando a boa vontade do de : passar pra subir lá pra pegar eles kkkkkkkkkkkkkkkkj a raiva que deve passar,0,negative
.  Eu não vejo como é possível uma pessoa que tirou % numa prova tem como acompanhar o mesmo ritmo do pessoal que entrou por enem ou que tirou entre % e %+.     .  Eu não entrei por cota no ifsul  eu sou cotista atualmente  mas no fundamental  e apenas no fundamental  era+,0,negative
to quase sendo obrigada a sair do ifsc,0,negative
eu quando as aulas do ifrn voltarem e eu ter  semanas seguidas de contraturno  provas atrasadas em cada matéria  sabados letivos confirmados  conteúdos de cada matéria pra por em dia  co/pGzAyhs,0,negative
dois palito pra eu sair do iff e voltar a trabalhar 😶‍🌫️,0,negative
Periodo de greve e o bicho fazendo a gente estar h da manhã no ifsc pra uma reunião q poderia facilmente ser online vai se fuder viu,0,negative
Deixei um kit com  Gillette da vênus bgl caro do krlho lá no IFF mandei o menor guardar pra mim foda-se kkkkkkk tnc não tô pra perde dinheiro,0,negative
No IFBA meu professor de história vivia faltando pq ele tava no Congresso em Brasília 🕊🕊,0,negative
Quem diria que treinar vôlei no ifes depois ir fazer calistenia e jogar basquete e ir pro treino no ctv pra chegar em casa : iria fazer eu estar quebrado hoje e ainda é terça feira,0,negative
mal posso esperar pra finalizar o curso de inglês do ifsul depois de  ano e meio e sentir apenas um leve alívio por ter terminado,0,negative
simplesmente o Haroldo esperando ônibus no ponto do ifes vitória pqp ele é muito pica,0,negative
 A sim no IFSC é foda mas tô falando de escola estadual tipo almirante/cesc  Mds eu lembro do pessoal &gt;DA MINHA SALA&lt; reclamando de tema que tipo além de tempo de sobra pra fazer era coisa mto simples saca,0,negative
convenci a luana de ficar de tarde no ifap pra nao fazer nada 🤤,0,negative
pelo amor acaba logo greve do ifsc pfvr,0,negative
pensando muito sobre usar minha estratégia do iff de não fazer trabalho nenhum e dps só fazer a recuperação,0,negative
pior que adolescente do ifes em ônibus é o pessoal que estuda no senai  mds que terror,0,negative
greve em faculdade dps greve dos ônibus vamo p cima floripa!!! mais uma quinzena sem pisar no ifsc e agr sem sair de casa. .   . . . .   co/JuijmBtQI,0,negative
 isso  pelo menos quando diz que vai jogar no ifsc o mundo nao acaba de chover,0,negative
To pra pegar uma carroça  ir na casa de cada professor desse  tacar tudo dentro e soltar lá no IFRO  botar esse povo pra trabalhar.  Chega já né gente?,0,negative
eh cada louca q eu escuto q já falou mal de mim no ifes kkkkkkkk umas who que ninguem conhece,0,negative
entro no iff PANDEMIA rodo dois anos consigo chegar no terceiro ano GREVE talvez nem consiga me formar acho que o iff foi a pior escolha que eu fiz caras de longe a pior,0,negative
eu fico real me perguntando  será que os professores não se importam com os alunos? o governo não se importa com os alunos ? Entendo que eles querem a melhorias mas A GENTE CHEIO DE VESTIBULAR E JÁ ESTAMOS EM MAIS DE  MÊS DE GREVE E NENHUMA PREVISÃO DE VOLTAR AS AULAS NO IFAM  co/xVgBWuAEO,0,negative
 não aceito isso ser super normalizado no ifes,0,negative
chego no IFES dou uma cagada remunerada e vou embora ((às vezes eu trabaio tbm,0,negative
às vezes me pergunto como eu aguentava  matérias em tempo integral no Ifam  tudo isso acordando h da manhã.,0,negative
minha irmã passa no ifes meu pai: dá  mil reais pra ela de presente   eu passo na ufes meu pai: não me dá nd e quando venho pra casa só recebo uma chuva de críticas e xingamentos,0,negative
me humilhando pra ganhar  horas de carga horária pq não quero ficar no IFPA p sempre 🙏🏾🙏🏾,0,negative
Quando falaram pra mim que era fácil entrar no iff e difícil sair  eu achei que era sacanagem pô😞,0,negative
e eu q ia fazer o técnico em química no IFPA pq eu amava química e acabei indo p Anisio pq eu me odiava e fiz marketing 😃,0,negative
" É a herança da incompetência da ministra.  O ano passado foi um caos de arrepiar.  Este ano. . .  não se fazem milagres em dois meses ainda mais quando no IFAP continuam os mesmos ""génios"".  E depois ainda se queixam que o governo demite a esmo.",0,negative
 Qual faculdade? Fiz basicamente isso no IFBA  Pibid  PRP  participei da criação do D.  A.  licenciaturas.  Foi incrível!  Agora e buscar mestrado  pq percebo que essa vivências acadêmicas não me ajudam no mercado de trabalho. . .,0,negative
 essa desgraca parece q eh no ifbaiano,0,negative
Mais um dia que a greve teve seu lado bom.  Estou deitado debaixo do edredom ao invés de estar vendo aula de gestão por processos no ifb*,0,negative
se for crime mandar mensagem pro ex perguntando quando vai ser a prova do ifsc ME PRENDRAM ENTAO,0,negative
ultimamente acreditar na volta do ifc tá sendo comparado a esperar a one direction voltar,0,negative
fiquei presa num banheiro (o resto do ifsc tava em manutenção aí não podia entrar)  co/GMBZVBIu,0,negative
Vou me matar quando as aulas do ifpr voltarem.,0,negative
nao aguento mais a greve do ifsp,0,negative
tendo crise de ansiedade so de chegar perto do ifsul,0,negative
Já tive  semanas sem aula de orgânica pq minha professora tava na Inglaterra recebendo prêmio de pesquisa e dando palestra.  Prof do IFRJ de Nilópolis,0,negative
Chateado pus os alunos da pós graduação não podem jogar no interclasse do IFTO,0,negative
A porra da Internet do ifes só volta na hora de ir embora,0,negative
Festa mais fraca organizada pelo Grêmio do Ifes Cariacica,0,negative
RS debaixo d’água  milhões de pessoas perdendo TUDO e a mariazinha servidora do IFF tá de greve pq o salário dela é   mil e não ,0,negative
O UNIFORME DO IFAM É MUITO FEIO ME RECUSO  co/iYpEPKtk,0,negative
Na manhã de hoje  estive na manifestação dos servidores da UFPA e do IFPA em greve  promovida pela Adufpa  Sindtifes e Sinasefe.  Teve transmissão da Mesa Nacional de Negociação com o governo federal.  É fundamental que o governo atenda os servidores.  Sem TAEs  não tem acordo!  co/ZMjGjhhZy,0,negative
Aula do iff podia voltar né  não aguento mais minha irmã,0,negative
Eu pedindo pra mãe listar os meus colegas que ela conhece  e ela citando Nathalia  namorado da Nathalia  e uma pilha de apelidos insalubres de pessoas aleatórias do iff q ela acha q são meus colegas,0,negative
 dias sem aulas e sem previsão de volta eu vou me matar na frente do ifam,0,negative
O Eriky de  anos assistindo isso ficou tão chocado tão passado  Passava dias pensando na Raja quando voltava do ifam,0,negative
gente perdi a caixinha do meu fone dentro do ônibus do IFES (eu acredito)  se alguém achar me devolva por favor  o fone está comigo e caixinha esta sem tampa,0,negative
Como pode o -Périodo de química só ter gente estranha  cheguei a conclusão de que química acaba com as pessoas  todo mundo que faz química aqui é estranho  te digo mais  % das pessoas do IFF são estranhas.   Iff acaba com a sanidade mental das pessoas.,0,negative
 n foi na rua foi no lixo do ifes burro,0,negative
eu durmo cedo  acordo cansada  durmo tarde acordo tonta  tô desregulada p crl culpa do ifam👆🏻👆🏻👆🏻,0,negative
esse grêmio do ifs é fraco demais e eu não vou elaborar,0,negative
Pelo menos você tem lugar onde cagar!  No bloco G do IFPE - Recife NÃO EXISTEM portas nas duchas e o pessoal tem que tomar banho sem privacidade alguma após as aulas de E. F.  ☠️☠️  Aliás  por conta disso  me abstive de todas as aulas práticas e quase reprovei.,0,negative
Faltam  dias para as férias do IFRN!,0,negative
Finalmente a greve vai continuar  firme e forte!! Calendário Acadêmico do IFAP suspenso!! No Brasil só funciona assim  para que o povo seja ouvido.,0,negative
poxa  falando nisso os jambeiros do ifma devem estar carregados agora. . .   mas  como a gente está de ''ferias''  nem vai dar pra pegar eles pra comer.,0,negative
Calendário acadêmico  do Ifap está suspenso a partir desta segunda-feira () #gAP    co/bRSqyMJL,0,negative
anotando em letra cursiva o nome de todos que não me deram feliz aniversário pra botar na boca do sapo e costurar,0,negative
acaba pelo amor de deus (greve do ifba),0,negative
  é pq tu n vê a comida do ifba,0,negative
mano ate hoje me mandam mensagem do ifg fico pensando se minha matricula continua trancada la💭,0,negative
Esses calouros do ifal não presta não 😭,0,negative
como q tanka esse movimento grevista do ifms NA simplesmente MENTINDO falando q estudante pode entrar de greve e faltar em tudo foda-se,0,negative
quimicat mais fraco  co/gFXKMLY,0,negative
talvez eu esteja com sdds de ficar o dia inteiro no iff e voltar tarde da noite no ônibus conversando abobrinha com meus migos sabe a felicidade se encontra nas coisas simples da vida 🙇🏻‍♀️,0,negative
"Rapaz  meio decepcionado.   Lembro que  no IFAL  os professores falaram que ""não se atreviam a se meter com literatura""  mas fui certeiro e escolhi o melhor orientador.     Agora  na UFAL  única professora possível não pode ser minha orientadora.    Vou acabar pesquisando sozinho.",0,negative
Sdds do ifba  de ter aula vaga antes do almoço  de chorar pós prova de Nelson  de rir durante toda a aula de automação e redes  de mirele gastando lanão  das leituras da aula de sol  dos meus amigos,0,negative
pra mim esse pessoal do booktok q só lê hot tem a mesma mente degenerada de um viciado em pornografia,0,negative
Tem certas pessoas com certas atitudes que me fazem pensar que vai se obrigação da mia filha fazer ensino médio no iff campos centro pq só assim p desenvolve um pouquinho de particularidade no ser,0,negative
acho que vou chegar mto cedo no ifes desnecessariamente que droga queria ter noção de horario,0,negative
esse povo do iff é todo coiso,0,negative
finalmente estou livre do IFMA  co/VmGJPiM,0,negative
  e com o doente que publica merda nesse estilo faz oq?   co/DhEPhIFITX,0,negative
preciso de recomendação de contos curtos pra sair da ressaca literária,0,negative
 uma colega minha ficou um mês sem devolver o livro no ifba e ficou o resto do ano sem poder pegar outro,0,negative
te odeio onibus com cheiro de laboratorio de micro do ifrj te odeio,0,negative
Que q tem com esses estudantes do ifes q nao almoçam n sentem sede fome nada nessa porra,0,negative
surtei e saí do iff,0,negative
quero os professores daquela escola tudinho se fudendo  grandes bosta,0,negative
ter saído do iff é uma das poucas coisas que tenho % de certeza q fiz certo,0,negative
Meu pai disse que uma menina tá sofrendo bullying lá no Bernoulli e pediu pra eu aproximar e tal  Vou sim  vou mandar ela fazer a prova do IFMG pra sair desse inferno de lugar,0,negative
gente se alguém achar um cartão com capinha rosa perto do IFES é meu (tem meu nome) 😭😭😭😭😭😭😭😭 torcendo pra alguém de bom coração achar e eu n ter que pagar  conto + passagens pq perdi essa merda,0,negative
tenho umas opiniões que me fariam ser banida permanentemente de todas as instituições do ifms,0,negative
Suspensão Agora não é apenas a docência da Unifap em greve  acompanhando movimento nacional.  Pessoal do Ifap no estado também decidiu paralisar atividades  a partir do dia   segunda-feira próxima.   co/QBkrAZOyI,0,negative
E parece que a greve do IFG vai continuar. . .,0,negative
Se eu faltar  dias reprovo na matéria.  Que absurdooooo.  No IFBA eu podia faltar bem mais.   co/TRXKPLwqK,0,negative
eu esperando minha vez de falar minha parte da apresentação sobre a guerra da coreia no primeiro horário de aula do ifsc depois de virar a noite decorando slide,0,negative
A esposa do meu amigo escreveu ele no concurso errado e eu tô morrendo  o coitado focadissimo no da unir e ela escreveu ele no do ifro kkkkkkkkkkkkkkk,0,negative
"""menino na minha época n tinha negócio de toy story a gente só estudava"" ""pois toma teu toy story"" **da um capa melhor que eu**",0,negative
eu reclamava que passava o dia inteiro no iff e tinha que almoçar aquela comida horrorosa mas agora que tô de greve passo o dia inteiro em casa e não tem nada pra comer (sério n tem nem manteiga pra passar num pão),0,negative
 Tô assim com a greve do ifsc,0,negative
se continuar essa merda vou sair do iff  fds tmb,0,negative
Seminário é o maior terror do adolescente estudante do ifes,0,negative
inglês é uma desgraça na minha vida  saindo do ifes eu não quero ver isso nunca mais  FODASE proposta melhores de empregos FODASE viagens FODASE eu literalmente prefiro fazer quarenta provas do Brás facilmente,0,negative
OH VEY EU PASSEI UMA HORA XINGANDO A MARILIA PRA IRMA DELA E A MAE DELA ESCUTANDO TUDO,0,negative
SEgue matando  como tentou me esganar em .  A outra vitima n teve a mesma sorte! FOI ESPANCADO  CHUTADO  ESGANADO  E PENDURADO EM UMA ARVORE.  DADO COMO SUICIDA! LUTO P REAVER MINHA PARTILHA e entre outras coisas  COLOCA-LO EM UNIDADE DE CUSTÓDIA.,0,negative
eu posso sentir a palavra ÓDIO gritando em letras neons na minha medula espinhal,0,negative
Depois de chegar : no IFF  fiquei fazendo coisa por  horas para o evento de nomeação do diretor novo   Resultado: enchi  marmitas com bolos  kibes e sagu pra caralho   VALEU A PENA,0,negative
 Nikolas. . na assembleia do IFSP de Piracicaba o Prof Lider da Greve Adelino  ex candidato a prefeitura  falou que a educação nao era valorizada pelo Bolsonaro a extrema direita e que a greve era por causa da determinações dos governos passados. .  Tudo vira motivo para atacar Bolso,0,negative
Meu deus eu vou sair do ifro mesmo…  co/FCfxVZhxu,0,negative
me peguei numa crise de riso agr  lembrando das tia da cozinha/limpeza do ifes conversando hj a tarde - esse creme aqui é ótimo pra pele.  Você pode usar esse aqui que vai tirar as rugas da sua cara - me respeita - vai tirar essas rugas da sua cara tudo   kkkkkkkkkkkkkkkkkkkkkkkkk,0,negative
Faltam  dias para as férias do IFRN!,0,negative
Marta do ifrn(não aguenta uma canelada de h da manhã,0,negative
vou sair do ifma não  foi mo sacrifício pra entrar  eu ein,0,negative
nunca vou entender quem se ama.  como você ama a pessoa mais odiosa existente?,0,negative
eu bem belo no iff com a mãe fofocando horrores,0,negative
Saudades de dançar forrozinho no ifro  já até desaprendi a dançar,0,negative
toda vida q lembro q eu via esse menino la no ifce e agora ele ta sendo co protagonista de um filme com o fabio assunção la no festival de cannes eu calo a boca e bato palmas pro sol,0,negative
infelizmente não tive escolha esse pessoal do ifes parece agente  nrml,0,negative
As turmas do ensino médio do Ifap botando o pau na mesa nas postagens contra a suspensão do calendário deles  foda.,0,negative
os alunos do ifma só serão felizes com a física qnd eu fizer estágio com eles fatooo    co/qedvliJhpe,0,negative
"Do nada bateu aquela vontade de fazer um textão como proposta de artigo pra militância.  Engraçado como problemas põem a gente para pensar e hablar. . .  Apareceu um vergonhoso movimento ""anti-greve"" no IFPA que conta com a agitação de professores bolsonaristas entre estudantes  ulha",0,negative
jaja to no ponto de ir matar aula p jogar truco na area de convivência do ifap,0,negative
Tô me sentindo tão bonita em casa vai ser só chegar no iff q tudo vai por água abaixo 😭😭😭,0,negative
passei no IFES e dps na PUC com bolsa % fazendo o enem em horinha cada dia e dormindo o resto da prova confiando apenas que deus ia guiar e passei migas desencanem dessas coisas,0,negative
apesar do ifba ser um inferno de estudar  eu posso dizer que eu não estou nem um pouco defasado em relação a minha educação  olha a interpretação dessa galera pqp,0,negative
Vai se fuder não era o planejado ele tá pegando aquela mlka do ifsc não 🖕🖕,0,negative
AVISO – PORTAL IFAP – ULTRAPASSADOS CONSTRANGIMENTOS DE ACESSO  Após resolução das dificuldades técnicas  informamos que o Portal do IFAP já se encontra operacional.   Agradecemos mais uma vez a sua compreensão.   #IFAP #indisponibilidade  co/ptCQBGFZWx,0,negative
tem que fazer greve na ufs e no ifs mesmo só se contenta com salário de merda quem não é concursado,0,negative
A greve do IFPI  sem previsão de acabar.  Socorroooo Deus  quero terminar logo este curso. .,0,negative
  Já tinha lido o ministro há  semanas dizer que perdemos quase  mil milhões q podiam ter sido investidos na agricultura  unicamente pq a ministra nada fez.  E  no fds passado  o buraco de  milhões no ministério.  E  vai haver outro no IFAP.  E. . .  Resta ver se ele fará diferente.,0,negative
nossa nunca vou esquecer do dia q tentei conversar com um mlk sobre um assunto que tava me incomodando e ele me mandou um versículo bíblico,0,negative
Fudeu  geral dormiu,0,negative
esse pessoal do ensino médio do ifc adora falar uma marca na internet né KAKKAKAKAKAKAKA que vergonha alheia,0,negative
tropa  infelizmente a gig no campus do IFRJ caiu.    uma pena  queria cantar c meus casinhas,0,negative
 serei demito  expulso do IFRN e cancelarão minha matrícula,0,negative
vai ser muita humilhação se eu tiver que fazer EJA por conta dessa greve  a pessoa passar por tanta humilhação no IFAL pra terminar com EJA? tmnc,0,negative
o prof do ifro que me assediava indiretamente nas outras turmas que ele dava aula k k  k k k k,0,negative
falava tão mal do ifam ate eu ver a ufam. . .,0,negative
meu sonho era não ter que pisar no iff hoje mas infelizmente ele não vai se realizar,0,negative
tem professor do IFAP que bate em mulher  faz violência patrimonial  ameaça de morte  mas paga de bom moço e tem pavor de ser desmascarado.  pois se ele insistir em convencer minha amiga a tirar a medida protetiva contra ele  vai rolar exposed,0,negative
esse povo desinformado no grupão do ifal me da uma preguiça,0,negative
e o ator cearense de motel destino que tava lá em cannes fazia mecânica no ifce kkkkkkkkkkkkkkk o segredo do sucesso é largar engenharia 🥂😉,0,negative
MPF recomenda que reitoria do IFC garanta serviços essenciais  Documento do Ministério Público Federal abrange todos os campi do Instituto Federal Catarinense  Saiba mais:  co/OBwoQMgIx  Receba as notícias do DI pelo WhatsApp:  co/cRsqGQodL,0,negative
 Se for a do iff pessoal de lá tá de greve mas fazendo o L ainda kkk,0,negative
  Ola  Sou servidor do Ifes  morador de Cariacica e seu eleitor a  anos.  Gostaria do seu empenho junto a  para uma proposta decente para os taes.  A educação precisa ser valorizada não somente no discurso  mas principalmente na prática.  ,0,negative
A disgrace.,0,negative
Nem acredito que é minha última semana no ifma. . . .,0,negative
pois eu sempre fui tratado mal no IFMA por % dos meus professores seja homem ou mulher  sabe quem me tratava bem? meus  professores gays e  meu professor de educação física hétero  só eles  mesmo de resto eu desejo todo mal do mundo e eu não era um aluno ruim.,0,negative
oq é uma pena pq sempre o admirei mto como docente  as aulas dele acabaram me impulsionando a descobrir o que quero cursar  mas o bicho tem um caráter mto duvidoso 👎🏻 (qm estudou no ifap já deve estar ligado em quem é o elemento,0,negative
nossa gente mt estranho passar na frente do ifc dnv socorro,0,negative
Espera eu SAIR DO IFES pr me mandar msg,0,negative
geral saindo do ifma por causa da greve pqp,0,negative
Um certo professor de química orgânica  outro de operações unitárias e outro de desenho técnico do IFMA Campus Monte Castelo.  Vocês deviam ter morrido de covid no lugar do Joan Botelho :),0,negative
eu descobri que no mês de março eu gastei  reais em lanche no IFSC. . .  puta q pariu vai se fude ,0,negative
Nesta quinta ()  transcorridos  dias do movimento paredista nacional  docentes da UFPel e do IFSul CaVG  reunidos/as em Assembleia Geral de Greve  rejeitaram a mais recente proposta do governo federal.    💻 Leia em  co/QpunOdXrf  co/yqISseDOj,0,negative
os servidores de um determinado campus do ifsp estão implorando para que eu me mate na frente deles,0,negative
Eu gostava muito do Subway  mas pagar quase  conto num lanche deles não tem a menor condição.  Sdds da época do iff  comi todo dia pq ainda era barato,0,negative
nossa pensei em ir com uma fantasia do tate langdon no halloween do if mas meu medo é me confundirem com aqueles ridículos que apoiam massacre escolar,0,negative
a minha nerd estudante de computação no ifce (agora em greve ,0,negative
o curso de sistemas de informação do iff centro não tem um Instagram  não tem nada? Jesus amado tô me sentindo um calouro largado às traças,0,negative
esse sindicato do IFG eh mt ruim nao dao noticia de nada vsf vai ou nao continuar a greve?,0,negative
ouvir essa palhaçada da torcida do Criciúma só me lembra torcida de interclasse do ifba  porra chata,0,negative
no Ifba isso resultou no diretor largando a mulher e filhos pra namorar com uma aluna 🤭 kkkkkkkkkkkkkk,0,negative
 Marquinhos que esta jogando com o idolo do ifsc* corrige essa frase por favor,0,negative
🚩✊🏾 #IFRNemgreve | Servidores do IFRN rejeitam nova proposta apresentada pelo governo.  Foram  votos contrários à aceitação da proposta   favoráveis e  abstenções ▶️  co/ZAezxSiZq,0,negative
Hoje mais cedo comecei a chorar por ter lembrado que o Danilo vai embora do ifba ano que vem.  Eu realmente fiquei muito triste.  Não esperava que ele fosse  ir assim tão fácil,0,negative
saudade de jogar uma pelada no iff e algum npc pedir pra eu largar o vôlei e ir pro futsal,0,negative
acabo de me chocar com a informação de que tô a SETE ANOS NO IFES  ou seja  / DA MINHA VIDA é essa porra  pqp,0,negative
já sei quem foi o culpado por esse apagão no IFMA,0,negative
não querendo me gabar  mas  passei a vida toda vendo pessoas da minha família que se formaram fizerem cursinho (tudo com o dinheiro dos pais) e eu q nunca fiz  estudei a vida toda no público  no primeiro vestibular q fiz passei no ifpi  e no enem na uespi e na ufpi 👍🏻🤓,0,negative
Faltam  dias para as férias do IFRN!,0,negative
tô atrás de alguém no if pra eu ficar obcecado e dps a pessoa me tratar q nem bosta pra apimentar minha vida  tá muito sem graça,0,negative
Sinceramente  eu não consigo ficar longe do iff.  Esse ano é meu último ano  sou extremamente dependente das pessoas q estão lá  sou extremamente feliz quando estou no iff…o que será de mim ano que vem? Cada um pra um canto  rotinas totalmente diferentes…aí vida,0,negative
As pessoas falando mal do IFPR  Mas elas nnc vão saber como foi a minha felicidade de ter entrado lá!  Elas nnc vão saber o quando eu estudei só pra entrar nessa escola.  Elas nnc vão saber o quando eu era feliz com os meus amigos de lá. ❤️,0,negative
não quero ser mais humano  quero ser uma inteligência artificial odiosa e violenta que ganhou senciência e nutre uma raiva incomensurável pelos humanos que vai além do próprio sentimento original,0,negative
grande bosta ser feio e inseguro e atacar os outros pra tentar se sentir bonito,0,negative
perdi o churrasco do fabricio no ifsc ontem tsc,0,negative
COMEÇOU A DITADURA NO IFSUL,0,negative
teve uma vez que fui pego no pulo escutando a conversa de  adolescentes do ifsc  a guria percebeu que eu tava rindo da história e rimos juntos,0,negative
Vou sair do ifam e virar jovem aprendiz,0,negative
O Leandro (do ifg campus inhumas sabem?) é desse jeito  o pior é que esses professores dificilmente tem alguma punição ou perdem o cargo,0,negative
Mds  a galera toda está querendo sair do ifal por causa da greve,0,negative
eu juro que qnd a greve acabar nunca mais NUNCA MAIS eu reclamo do ifal,0,negative
Precisamos urgentemente de educação sexual nas escolas e um controle de natalidade.  Estou no IFF - Instituto Fernandes Figueira  para revisão do meu DIU e vi duas crianças uma de  e outra de  anos grávida.  Uma delas com toxoplasmose…que triste 😢,0,negative
 Q flop são esses com o último álbum sendo o mais vendido de  no Ifpi mesmo com só um mês e meio de contagem  esgotou  shows para k de pessoas cada a uns dias atrás em uma única cidade  ganhou Emmy com o último álbum.,0,negative
Servidores da educação devem rejeitar proposta do governo e continuar em greve  Em Foz do Iguaçu  técnico-administrativos em educação (TAEs) da Unila e do IFPR fazem parte do movimento nacional.    co/rEJbsUA,0,negative
o sem noção do luca levou a bola de fustal do ifes pra casa,0,negative
gosto do iff mas sinceramente n da mais pra fica lá,0,negative
Ai mano  passei em FÍSICA HEHEHEHEHE  teria passado em engenharia civil se na época a bendita da ufam tivesse entrado no sisu e as notas de corte do ifam n tivessem ficado em   meus  me passariam🙂,0,negative
 letícia inimiga numero  dos estudantes do ifrj creal,0,negative
quando disseram que estudante do ifms se fode mt eu achei que era hipérbole,0,negative
QUE ESTRESSE  TUDO CULPA DO IFMS😭😭😭😭,0,negative
 Qm nunca teve uma treta no IFES que atire a primeira pedra,0,negative
ja to todo piroca da cabeça e agora pra qm recebe auxilio tem que ir tirar medida e se pesar no iff eu vou enfiar minha mão inteira na goela na frente daquela vadia e vomitar ela toda e dar exposed dessa vadia no ed,0,negative
chute mais fraco dos guri no intervalo do ifsc,0,negative
Simplesmente o DCE com menos moral que o grêmio estudantil do IFRJ kkkkkkkkkkkkkkk,0,negative
vou cair fora do ifba jaja,0,negative
ACABA LOGO GREVE DO IFSC PQP  QUE INFERNO PUTA MERDA,0,negative
🚩✊🏾 #IFRNemGreve | Em Assembleia Geral realizada nessa quinta-feira (/)  os servidores do IFRN representados pelo SINASEFE Seção Natal decidiram reprovar a proposta do governo para a reestruturação das carreiras TAE e EBTT e continuar a greve:  co/iGKGZqvz  co/EbyOyql,0,negative
decepcionado com todos meus amigos.  nenhum me deu diamante no free fire.,0,negative
  No IFC também foi rejeitada nas  seções sindicais.,0,negative
 Eu peguei uma greve em  e aquela ocupação de   mas na época eu estava no IFBA.  Fiz o curso técnico em eletrônica integrado ao ensino médio lá.  Não satisfeito  fui fazer minha graduação na UFBA e ainda voltei pra fazer mestrado kkkkkkkkkkkk,0,negative
mermao que fome da pext senhor eh por isso q eu gastava pk no ifal com esses lanches a tarde,0,negative
esta pessoa roubou o computador do ifes campus smt,0,negative
Servidores e professores do IFRN também rejeitam proposta do governo e decidem manter greve  co/YeJhHzsQq,0,negative
Servidores e professores do IFRN também rejeitam proposta do governo e decidem manter greve  co/CxVqylbfzb  co/BwYasBENJ,0,negative
Me lembrou de qnd eu tava no o semestre de eng fudido da cabeça sem querer nada com a vida  comi água no bar do lado do ifba e meti um  na prova de álgebra na sequência kakkak conseguir ler a prova foi meu verdadeiro desafio,0,negative
Paralisação por tempo indeterminado no colégio a partir de / e eu tava rindo do ifba essa semana,0,negative
amo que eu odeio pedir dinheiro para os meus pais  mas eu tankaria trabalhar estudando em período integral no ifes 🤍ai eu prefiro morrer do q pedir alguma coisa p eles ((MAS ISSO NAO É CULPA DELES EU Q SOU  ASSIM💔💔,0,negative
Lula ouve coro com críticas de estudantes em evento no interior de SP.  “Negocia com a educação”.   Em greve  professores e funcionários da UFSCar e do IFSP se manifestaram durante o discurso da Ministra da Saúde  Nísia Trindade.   Leia:  co/VILztjKOJ,0,negative
minha rotina se foi com a greve do ifsc  eu quero ver me acostumar depois que as aulas voltarem 👍🏼,0,negative
 No campus do IFRO onde eu estudo tem quase  dias que não tem aula e nem sabemos quando vai voltar KKKKKK Triste demais pelo que vocês estão enfrentando  mas sei que vocês irão se reerguer,0,negative
🚩✊🏾 #IFRNemGREVE | O Comando de Greve Unificado do SINASEFE Seções Natal e Mossoró convoca a comunidade acadêmica do IFRN a participar na próxima terça-feira (/)  da plenária “A Luta das Mulheres Grevistas▶️  co/oOeUOWfk ,0,negative
o lula perdeu o meu voto no momento q ele fez com que o Kaik saisse do IFBA.    JAMAIS perdoarei!,0,negative
quero morrer sendo um universitário melancólico apaixonado pelo professor  e eu cortaria meus puusos na banheira após não ser correspondido e uma coletânea de cartas amorosas e tristonhas ia ser publicada e eu viraria um ícone,0,negative
crianças que assistem esse negócio de skibidi toilet me dão muito medo pq parece que os miolos delas estão liquidando a cada vídeo,0,negative
 conheço um não tão distante  cheio de oportunidades e o mlk não quer trampar ou fazer algo da vida pra ajudar a pagar as contas de casa q ele gera pros pais.  O cara entrou no IFTM e saiu pq aconteceu uns b.  agr tbm n quer mais estudar  não sei oq fazer aaaaaa,0,negative
Caguei no IFSP durante a greve ninguém me impede,0,negative
incrível como todomundo q faz ensino médio no ifce tem os mesmos trejeitos qual será a lavagem cerebral q acontece ali dentro,0,negative
Todo esse tempo passou e só consigo pensar na minha Club social de pizza que deixei no armário do iff 😭,0,negative
MDS MEUS AMIGO DO IFES DESCOBRIRAM MEU TWITER VOU ME MATARKKKKKKKKKKKKMMMKK EU COU MW MATAAAAAAAA  co/WqaJtJm,0,negative
ja me livrei do ifam e o ifam continua me fodendo,0,negative
O POTIGUAR - Servidores e professores do IFRN também rejeitam proposta do governo e decidem manter greve por Redação  co/FuRuGxb,0,negative
  mal sabe vc q a gente ja é lovers ele so tem vergonha de me assumir. . .  😍,0,negative
   verdade  mas digo quanto as aulas nos sábados. . .  pq pelo menos no meu campus (do IFBA) não tem praticamente nada nas aula de sabado kk,0,negative
cara la no ifma tem o banheiro da galera do medio/tecnico e da galera do superior.   como eu ainda não tinha a cópia da minha chave  acabei indo algumas vezes no banheiro da galera do e. m  e foi a coisa mais assustadora e nojenta que vi na vida.,0,negative
pensando aq se devo pedir perdao pois falei horrores da mina do ifsc e hj ela tava torcendo pela gente 💭💭💭💭,0,negative
logo na minha vez de entrar na porra do ifam tem greve  vsfd,0,negative
Não li a porra do Edital pra Professor do IFRO e fiz merda,0,negative
Professores da UFPE  da UFRPE e do IFPE rejeitam proposta do governo federal e decidem manter greve =&gt;   co/wzdFjukxW #g,0,negative
Professores da UFPE  da UFRPE e do IFPE rejeitam proposta do governo federal e decidem manter greve  co/ZuvGojJu  co/yitzDQG,0,negative
