x,y_predito,sentimento
Abertas inscrições para o curso “Violão Popular para Deficientes Visuais” do IFSertãoPE: Ao todo são  vagas  distribuídas em quatro turmas.  As matrículas podem ser feitas até o dia  de agosto ou enquanto durarem as vagas.  Pessoas com deficiência…  co/ndWXdyo  co/SEIcpHWeuM,1,neutral
   pra contextualizar  vimos um homem bundudo hj no ifal e começamos a analisar qm da nossa sala era bundudo (homi),1,neutral
 Moça do iftm que tava no colo da amiga: EU VOU TE ACHAR,1,neutral
Se procurar mais um pouco  até a  Madona fez a prova do IFS,1,neutral
 Acho que o problema nem tá no curso  tá no IFF em si  Dormir q amanhã é outro dia  acordar para comer pão brioche com manteiga,1,neutral
atenção roda de conversa com a kamila harris amanhã no ifrn campus natal central,1,neutral
👩‍🏫 Hoje  //  os servidores do Ifes - Campus Colatina participaram de reuniões sobre a abertura do segundo semestre letivo de  e formação docente.   📸 Saiba como foi e veja mais fotos em:  co/QTYEFQm  co/yWdUBUrgbi,1,neutral
  só uma não aparece na lista anual do ifpi desde  e não é a gaga  co/aPFawqxJ,1,neutral
Concurso do Ifes prorrogou inscrições  co/QLjyiAsX #ConcursoPúblico #Destaques #Editais #Educação #Emprego  co/rfyCPXrvI,1,neutral
Concurso do Ifes prorrogou inscrições  co/VakGqssCM #ConcursoPúblico #Destaques #Editais #Educação  co/AZUTQM,1,neutral
paia essa carteirinha de papel do iff,1,neutral
eu com meu diploma do ifsp,1,neutral
vivendo pela festa junina do iff,1,neutral
não sei o que vai ser de mim no iff sem a ,1,neutral
 a dupla que tocava terror no IFBA kkkk,1,neutral
Eu passava bem assim de jaleco naquele corredor imenso da ala norte até chegar no lab de química do ifsc,1,neutral
FANTASIAS QUE VAO BOMBAR PARA O HALLOWEEN DO IFF💥💥💥💥💥💯💯💯💯💯💯💯💯🔥🔥🔥🔥🔥🔥  -GALINHA -BOI -BOTO COR DE ROSA -TALARICO,1,neutral
 vai tentar a prova do iff dnv???,1,neutral
povo do ifal tudo engravidando e eu acho que com  anos ainda vou ter medo de engravidar na adolescência,1,neutral
"Tava com a camisa do IFSC   escrito ""bixe"".  Será que foi por isso a ovada?",1,neutral
caraca tava pensando aqui sobre a briga de hoje  ninguém do Ifam separou os mlks que pararam,1,neutral
Alunos do Ifam Vs CETI Presidente Figueiredo.   co/gkCRNNA,1,neutral
No ifs  no buts.   co/RZbLxqxvmG,1,neutral
. . .   co/CCoEIaJGe,1,neutral
Ginásio de esportes do Ifma de Barreirinhas foi inaugurado pelo reitor Carlos César e pelo deputado federal Hildo Rocha  co/gvvwiFxLa,1,neutral
Precisamos falar da ausência de academia próximo do IFPI/Fripisa.  Bora agilizar pessoal  tô precisando.,1,neutral
espero q o ônibus chegue antes de meio dia pra eu poder ir voliar no ifpr,1,neutral
co/GOsLLVX,1,neutral
No excuses  no ifs   no buts. . .           co/GKtAGNxcaH,1,neutral
fazendo meu próprio karaokê no vestiário do ifes,1,neutral
Tenho pra mim que todos no ifal são meio lgbts,1,neutral
Hoje  alunos do Ifap seguem para a Coreia do Sul 🇰🇷 para mais uma olimpíada de Matemática.  💚❤️.,1,neutral
✍🏾 Continuam abertas as inscrições p/ estágio no NAPNE do Câmpus Goiânia.  As vagas são p/ alunos do IFG ou de qq instituição de ensino superior (cursando do º ao º período de Pedagogia).  Bolsa de R$ .   + auxílio transporte.  Inscrições até / ➡️  co/qMbQvHbKMg ,1,neutral
Programa Mulheres Mil do #IFG certifica  alunas no primeiro ciclo de  - Entorno Hoje  co/FagGInR,1,neutral
 co/QTCmDeKs,1,neutral
co/CGAbXopI,1,neutral
🎓Sabia que dá pra ingressar em um curso superior do IFG sem prova*? É só participar do VESTIBULAR ENEM  um processo seletivo simplificado  que usa sua nota do Enem (de  a ).   ⚠️ÚLTIMOS DIAS DE INSCRIÇÃO! Até  de julho  ✔️ INSCRIÇÕES GRATUITAS:  co/nSsotzDe  co/VXhutlJvt,1,neutral
 Own! ❤️ Se quiser complementar os estudos do IfSul  tem o Kultivi que é gratuito também!,1,neutral
Hildo Rocha e reitor Carlos César inauguram ginásio do Ifma de Barreirinhas  co/OLcVVmDrL,1,neutral
 Mas eu achava que você era jovem tipo praticamente adolescente como os alunos 😅 kkkkkkkk   Pensando que agora sou eu a jovem casada e conheci meu marido anos antes no IFF. .  ah  o tempo 😂😂😂,1,neutral
 co/eQBNoVWO,1,neutral
👀 Atenção  portadores de diploma que querem cursar outra graduação no IFG! As inscrições vão até  de julho!  ✅ São  vagas em cursos de bacharelado  licenciatura e tecnológicos  em  câmpus da Instituição.   ▶ Confira o edital:  co/MxWEUrdQe  co/gMfvjLKV,1,neutral
Eu indo de bike h da noite saindo do curso do IFCE 💀,1,neutral
Obra de construção do campus Rio Claro do IFSP será ampliada 🗞🤓  📌#Instagram 📰 Ler mais!👇🏻👇🏻  co/OIIyedbLGO,1,neutral
" Dps pesquisa a mensalidade de cada uma dessas que eu falei.  São todas particulares  pertencentes aos salesianos! E ainda tem outra na  de setembro  que minha mãe até chama de ""escola das freiras""  perto do Ifam.",1,neutral
eu saindo do ifma fingindo plenitude dps de acordar  da manha  sair  da manha de casa  chegar em casa : em casa  ter passado o dia em outra cidade na ESCOLA e ter tido um sono de  horinhas  co/bLQFidhPQ,1,neutral
✅Na manhã desta quarta-feira ()  ao lado dos secretários Juniano Marquezan e Guilherme Carvalho  tive o prazer de receber o professor Felipe Barreto e os alunos do IFRN para discutir parcerias junto à Secretaria Municipal de Agricultura.   co/QMFAxZM,1,neutral
eu como isso em  dias no ifsc,1,neutral
📚 EDUCAÇÃO - Inscrições para cursos técnicos profissionalizantes no IFRN seguem até  de agosto &gt;  co/rZVoMSGGI,1,neutral
co/JaOtYV,1,neutral
 vc é amiga de alguma delas nao ne precisamos falar sobre a rivalidade feminina na engenharia de computaçao no ifce,1,neutral
cai logo Pix do IFSul  quero ir pra SP assistir meu time,1,neutral
Todos os discentes (Ensino Técnico e Graduação) que já recebem e participam do Programa de Auxílio da Assistência Estudantil do Ifes – Campus Colatina deverão preencher o formulário de acompanhamento até //.  Acesse e saiba mais:  co/kAvFeFUY  co/BSISkmGa,1,neutral
✊🏽🚩 VITÓRIA DA DEMOCRACIA | Justiça dá parecer favorável à nomeação do reitor eleito do IFRN.  Confira o acórdão na íntegra e saiba mais:  co/ZVTYp  co/ySMrbW,1,neutral
 anos depois de sair do IFTM lá vou eu voltar pro IFTM  cada surto q dou tem hr viu  co/DDgLIyEAV,1,neutral
 Sofri pouco principalmente na época de chuvas na capital era um banho de manhã quando ia pro Senai e pro estágio  e outro a noite quando tava voltando do IFPB mais tive boas história  tbm nos ônibus kkkkk!,1,neutral
 co/DcJCDutT,1,neutral
me falaram que a Kamala vai tá comendo um cachorro quente do Afonso pra pedir voto dos estudantes do IFSC,1,neutral
 Isso já aconteceu no campus Itaquaquecetuba do IFSP alguns anos atrás  co/tmbqefK,1,neutral
Cursos de especialização gratuitos do IFRO abrem  vagas   co/czwAvQkUK,1,neutral
 Ah  sim sim.   Pensei que era técnico do ifs ou analista ADM.   Foi mal kkkkk O plano de carreira da ppse é bom? Demora a graduar o salário?,1,neutral
 KKKKKKKKKKKKKKKKKKKKK minha mãe indo pesquisar o que era O no Google depois de eu ter falado que me ofereceram no ifam e eu cheirei,1,neutral
co/oaDcbqrEm,1,neutral
no ifs  no buts. co/rMSmZZSEhQ,1,neutral
 Mulher lembre-se q vc conhece quase a metade do Ifes Aracruz,1,neutral
 ia ser a liga do ifrj,1,neutral
Não via tanto jacaré dês da minha época do Ifro caras,1,neutral
 eu te vendo no ifsc,1,neutral
seleção de notas do ensino médio para fazer um técnico no ifam se você fosse uma boa seleção qual seria???,1,neutral
  Parabéns Beyoncé por ser uma vdia que a última vez que entrou no IFPI (lista de musicas mais vendidas do mundo) foi escorada na Gaga kkkkk kdela gozada pelo Kadafi  co/iBOSnKojWY,1,neutral
Eu teria aprendido cálculo melhor com Karine e Sueli do IFBA (minhas professoras do ensino médio) do que aprendi com dois professores titulares do Instituto de Matemática da USP (um deles sendo presidente da sociedade brasileira de matemática) e nao tenho dúvidas disso,1,neutral
co/jHTTPIpr,1,neutral
Passei muito tempo em casa  não sei se vou me acostumar dnv a chegar no IFRJ de manhã e sair às h quase todos os dias da semana 🫠,1,neutral
euu sempre que piso o pé no IFES,1,neutral
No ifs  no buts  no excuses.,1,neutral
 co/mNqQikr,1,neutral
 anos no ifal e só vim descobrir como funciona esse horário agora  co/GgPJCTQQx,1,neutral
Confira as datas da Volta às Aulas das unidades do IFTO! Estamos aguardando vocês! #voltaasaulas #acolhimento  co/jSaEp,1,neutral
Inscrições abertas para  vagas em cursos de graduação do IFMA  co/DccpLAu,1,neutral
Essa sou eu com a camisa do IFAC.  ,1,neutral
#ÚltimoDia ⚠️  Encerram hoje (/) as inscrições na seleção p/ contratação de professores substitutos no Câmpus Goiânia do IFG.  As vagas são p/ as áreas: Ciências da Computação ( vaga)  Engenharia Civil ( vaga) e Química Industrial ( vagas).   co/bHSZpDF  co/RgoGj,1,neutral
eu esperando o circular no ifrn durante o jubs atléticas,1,neutral
Almoço medio no IFRN Campus Parnamirim,1,neutral
No ifs  no buts  no maybes. co/doemdgNuNr,1,neutral
essa síndrome acontece com todo calouro do iff?,1,neutral
mundinho professores bixas do ifac,1,neutral
Mulheres podem se inscrever em cursos do IFMS com bolsas de R$  -  co/mXLAwmXxh,1,neutral
No ifs.   co/vXXSWjkq,1,neutral
co/qzFtAwKG,1,neutral
GrazaDels não vou precisar passar mais meu tênis na coca cola pra não escorregar na quadra do iff 🙌🏼,1,neutral
Eu meio que esqueci de comer sal nos últimos. . . .  dias?  Se pá que só tô vivo por causa do IFF,1,neutral
saio do ifap  mas a mania de ficar em °lugar não sai de mim💔  golzin p conta,1,neutral
 não é do ifba  apesar de eu já ter ouvido coisas iguais aq kkkk,1,neutral
eu no IFG,1,neutral
Elas tirando foto no bloco O do IFBA - Campus Salvador,1,neutral
queria ficar mais no iff 💔💔,1,neutral
co/fISKEDjPw,1,neutral
Concurso Público do IFSP: oportunidade de carreira no ensino público  co/LYUDZmArUz,1,neutral
Vou montar uma barraca na frente do iff e morar aqui,1,neutral
n abriu matricula p medvet no vestibulinho do ifap  co/QifhMzddtg,1,neutral
[Últimos dias] As inscrições para os cursos técnicos subsequentes em Agrimensura  Mecânica e Eletrotécnica do Câmpus Goiânia do IFG vão até a próxima terça   de julho.    ✳ As inscrições são gratuitas e devem ser realizadas pela internet! Os cursos são no período noturno.   co/iEcNAGPu,1,neutral
PAGAMENTOS JULHO  Até ao dia  de julho de   o IFAP irá proceder a pagamentos num montante total de cerca de   milhões de euros.  Para mais informações sobre os pagamentos  consulte o Portal do IFAP:  co/LVnhNPooYd #IFAP #PAGAMENTOS  co/tpDOKtrBX,1,neutral
Sistema do IFCE se vc fosse um sistema bom qual vc seria?,1,neutral
só Gabriel pra fazer eu e Isabela ir assistir aula de cálculo no iff de manhã 🥲  co/EAJvJUShQ,1,neutral
sou mais feliz quando entro : no iff,1,neutral
fui convidado pelo NEABI do ifpr de Goioerê pra fazer uma palestra e já haviso que pretendo voltar de lá casado,1,neutral
i 🩷 bolinho de cenoura do ifpe  co/vAiovgsHk,1,neutral
Aulas do IFAP retornam dia  da greve  mas como gosto de começar do começo vou dia   co/ulxxjgg,1,neutral
acabei de ver um mutual meu com uma camisa do ifms (todas do estado tem o mesmo uniforme) tive que analisar por uns segundos pra ter certeza que não é da minha escola que terror,1,neutral
Po alguem parando uma aula de João p pedir uns bglh desse mane alguem atualmente no iff faz ai pfv,1,neutral
Venha cursar a graduação em Jogos Digitais no IFRJ.  #ifrj #games #gamedev #indiedev #jogosdigitais  co/WqpTVtnXjM,1,neutral
co/ODHHOUbB,1,neutral
co/tSaoYERMf,1,neutral
Peguei BlaBlaCar com uma professora do ifsc que também é a treinadora do vôlei feminino,1,neutral
 não é do ifba não amg,1,neutral
🎷Na próxima terça  /  serão realizados no Teatro do IFG uma Master Class e um Recital de Saxofone.  ✨ As convidadas são as saxofonistas francesas Cécile Dubois e Géraldine Laurent  que estão no Brasil para o IV Encontro de Saxofonistas.   ➡️Saiba mais:  co/dAeqwIRBt  co/euMCSfMW,1,neutral
Fazendo lavagem cerebral na minha irmã pra ela entrar no IFES em ti e participar da robótica (ela só tem  anos),1,neutral
$BLMZ .  (. -.  $CERO . -.  $PBM .  (. ) - .  $VSME . -. -.  $MIRA . -.  $POAI . -.   $STSS . -.  $SGMO . -. -.  $CMAX  co/HJteNqIi,1,neutral
reação de todos os estudantes do ifc após a notícia do novo restaurante 💕  co/ZVGzjGAhg,1,neutral
Decisão obriga prefeitura a resgatar cachorros abandonados em Cachoeiro [  co/YMtKSTDp ]  De acordo com a AGU  decisão visa garantir a segurança e saúde pública no campus do IFES; animais devem ser resgatados em um prazo de  dias  co/zTzOlfsS,1,neutral
Os alunos do IFF quando chegavam no JIF  se vestiam melhor.,1,neutral
nssa eu no primeiro dia de aula no ifsc fui entrar no banheiro e tinha dois caras se mmndo,1,neutral
fato curioso sobre isso (adoro relembrar):  quando eu sequer estudava no IFRJ ainda  patrick estudava e fomos de bonde pra festa junina de lá  ele tava de papo com uma amiga da minha namorada a época e eu fui convencido a patrocinar a ficada dele com a dita cuja na gaiola++,1,neutral
. .   So no ifs  no buts  #PayUp!  co/hAiXExYu,1,neutral
vai ter preto  pobre  periférico  travestis  kink  queer tirando  no Ifba SIM!!!!!!!,1,neutral
⚠️É FAKE⚠️ É fake a notícia que Kaio Jorge morreu e reencarnou em aluno do IFF de adm quaisquer semelhança é apenas uma coincidência  não se engane!!! ,1,neutral
[//  ::] joao: Eu preciso da tua ajuda  [//  ::] ana: diga meu amigo  [//  ::] joao: É coisa simples  [//  ::] joao: É só vc me ajudar a conquistar uma garota do Ifes da Tarde 🙃  duas a uma  ou é lésbica ou é comprometida,1,neutral
hj eu tomei chuva ao sair de casa  tomei chuva esperando o ônibus  tomei chuva / gravando o trabalho de quimica  tomei chuva saindo do ifba e tomei chuva no ponto de ônibus,1,neutral
 hrs dentro do ifba Deus é mais,1,neutral
Tá rolando uma rave no iff centro?,1,neutral
Eu sempre solto um arsinho com o headcannon desse SMT ser no IFF. . .,1,neutral
 bolinho de cenoura do ifpe olinda*,1,neutral
“Vocês três são do Ifal  né? Percebe-se”  Somos os mais mais mesmo na sala viu   ,1,neutral
👇🏻 eu quando estou no iff,1,neutral
APARENTEMENTE É FAKE!!!🙏🙏🙏🙌🏻🙌🏻🙌🏻 SEGUNDO O SITE DO IFSUL A TRO FOI A PRIMEIRA A GANHAR  INTERCURSOS DIRETO EM - E SE GANHASSE EM  FICARIA XOM O TROFÉU PERMANENTEMENTE.  Logo   não foi a tro  estou procurando quem foi.,1,neutral
 creme de milho do IFES não é assim não KKKKK,1,neutral
$BLMZ .  (. -.  $CERO . -.  $PBM .  (. ) - .  $VSME . -. -.  $MIRA . -.  $POAI . -.   $STSS . -.  $SGMO . -. -,1,neutral
co/ZRmahnGyG,1,neutral
queria colaborar com a do ifsp  co/vSxqbHdGXe,1,neutral
 os doguinhos do iff assim,1,neutral
 barbalho piva  perto do ifba,1,neutral
 Me chama pro arraiá do iff e eu digo se esperava ou não (te mando pack de foto do petit),1,neutral
co/MQTBHqPS,1,neutral
 co/ONyrTaQYC,1,neutral
No.,1,neutral
cheguei no ifba e a primeira coisa que naty me diz é que parece que eu tomei banho (?),1,neutral
o pericles do ifsul podia muito bem dormir no j com as provas hj e acordar la pelas h quando eu estiver bem bonita deitada no onibus dormindo,1,neutral
 amigo  eu viajo que um dia vou cursar medicina  ser cirurgiã  meter um loko de estudar francês e árabe  e me inscrever pra fazer dança no ifb,1,neutral
Estou compartilhando o edital para professor substituto de Geografia no IFAL - São Miguel dos Campos.   Gostaria que vocês compartilhassem para alcançar o maior número de professores e assim fortalecer a seleção.    Obrigado!   co/cXiMYQQSX,1,neutral
Fazer isso com o pessoal do ifro,1,neutral
Começa hoje o período de inscrições para a ª Mostra AfroIdentidade de curta-metragens.  Para se inscrever  é preciso ser estudante do IFTO matriculado no ensino médio ou ensino superior.  Fique por dentro aqui:  co/HlEmFzch ,1,neutral
E se eu fizer um processo seletivo pra professor de biologia do IFES 🤔 Imagina morar do lado da minha comadre ,1,neutral
"""Vozes Fabuladas"" é um vídeo produzido pelo coletivo Casa de Circe em parceria com a e alunes da Especialização em Ensino de Teatro do IFRN Parnamirim  a partir de textos das alunas do programa ""Mulheres Mil"".   co/vBqcnTB",1,neutral
"+ O vídeo se inspira na estética de ""Jogo de Cena""  do Eduardo Coutinho  para transitar entre o documental e o fabulado.   A estreia do vídeo será em uma exibição gratuita no dia //  dentro da programação do Julho das Pretas do IFRN - Campus Parnamirim . par",1,neutral
último dia da duda no ifba 😣,1,neutral
meio ambiente no e. m integrado e quero fazer artes visuais no ifce,1,neutral
primeiro role do trio fora do ifes kkkkkkkk dps de  anos,1,neutral
eu quando tô no ifes,1,neutral
Terminam dia / as inscrições para a especialização gratuita do IFSC  ,1,neutral
✅Fomos assunto na ª reportagem da série sobre os núcleos de apoio do IFRN promovida pela Reitoria.   ✅Confira ações do Núcleo de Estudos e Pesquisas em Educação  Gênero e Diversidade  o Nugedi  que foca em educação  gênero e diversidade&gt;&gt;  co/IWZeFTyeXM💜💙💚💛🧡❤️,1,neutral
o uniforme do ifb sendo igual do instei meudeus é as trevas,1,neutral
lavar meu cabelinho  ficar cheirosinha para ir no iff ajudar na arrumação da festa junina 😋,1,neutral
Sapatao no iff é um rebuceteio enormw ne henge,1,neutral
conta mais fake que essa impossível mano e ainda tá seguindo mt gente do ifsc,1,neutral
📢 Inscrições abertas para o curso Técnico em Administração EJA-EPT do IFSul Câmpus Sapucaia.   🗓️ Inscrições gratuitas online até  de agosto.   🔗 Detalhes no edital n° /:  co/ACGbFkWoYW  co/qytVkEB,1,neutral
" fatos sobre mim  - tenho TEA (transtorno espectro autista) e TDAH - eu pratiquei jiu-jitsu por  ano - já matei aula pra dormir na escada do ifma e fui descoberto - escrevi um ""livro"" na infância mas eu perdi - o primeiro filme na vida que vi no cinema foi do manda chuva",1,neutral
Publicado o edital de licitação para cessão do Restaurante do IFMA Caxias  co/cnlOsivJ  co/UMMSsOl,1,neutral
🎷Na próxima terça   de julho  serão realizados no Teatro do IFG uma Master Class e um Recital de Saxofone.   As convidadas são as saxofonistas francesas Cécile Dubois e Géraldine Laurent  que estão no Brasil para o IV Encontro Internacional de Saxofonistas (evento em Brasília).   co/NuLeQdrn,1,neutral
 no ifes eu vou jogar de bicho doido,1,neutral
… = no assumptions required.   D-.,1,neutral
Os professores do ifsc tão cada um em um país kkkkkkkkk,1,neutral
Feirão Educativo de Empregos no IFSC de Gaspar abre inscrições para empresas.   Saiba mais lendo a matéria completo no link abaixo!   co/XVjDDIYxe,1,neutral
 co/oEOxDXnVm,1,neutral
Vim no Ifba resolver um bo e o rapaz da cores é um sabor viu 🫦.  Eu adolescente n tinha muita noção de gostosura pra n ter notado isso,1,neutral
👈🏽 nao quer socializar no iff,1,neutral
"ela ""QUE???"" 🤨🤨🏳️‍🌈🏳️‍🌈 e eu ""o negócio pra ter armário no iff"" 🕴️🕴️",1,neutral
 co/cFBCpZRoB,1,neutral
co/uiDGPEMf,1,neutral
🌎 Universidade da Colômbia anuncia vagas de intercâmbio virtual para estudantes do IFF.  O acordo de cooperação técnica entre o IFF e a Corporación Universitaria Unitec permitirá o desenvolvimento de projetos conjuntos.   📲 Leia a matéria completa:  co/tXSXHOEW,1,neutral
"""  co/PiUUvoF",1,neutral
 eu sem pisar no ifce as sextas,1,neutral
soltei um cagaralho no iff ❤️‍🩹,1,neutral
Será que eu passo nesse concurso do ifes? Vou fazer a prova mas acho que eu nunca mais vou dar a cagada de acertar todas as específicas igual no  outro que eu passei,1,neutral
todinha uma abertura do ifrn,1,neutral
 me escolheu no iff do milhão,1,neutral
 eu no ifes  nossa,1,neutral
No doubts.,1,neutral
Vtmnc esse horário novo do ifap,1,neutral
 co/YvJUmbBH,1,neutral
 no ifs no buts no coconuts,1,neutral
co/QxHMfJaE,1,neutral
Cadê as cantinas do ifes pra aderir ?,1,neutral
Estudantes do IFTO de Araguatins retornam as aulas nesta segunda-feira    co/WDHFNUNwN via  do Bico,1,neutral
eu na aula do IFSul que era pra aprender a instalar SO usando hannah montana de cobaia  bons tempos,1,neutral
meu deus ela no ônibus e bem em frente do ifam de mpu,1,neutral
As inscrições vão até  de agosto.  Estão sendo ofertadas  vagas distribuídas em  cidades  sendo  vagas no Campus de Caxias.  Dessas vagas  % serão reservadas para pessoas com deficiência  % para pessoas pretas  pardas e indígenas  e % para servidores do IFMA.,1,neutral
O curso terá uma carga horária de  horas  dividido em seis módulos  com aulas presenciais nos finais de semana  de agosto a dezembro  na unidade do IFMA em Caxias.,1,neutral
co/vIgWjOKnk,1,neutral
Ontem na redação ficamos papeando sobre como seria uma Olimpíada em Vitória  - Provas do atletismo na Ufes - Ginástica no Tancredão - Vôlei de praia em Camburi - Abertura no canal do porto - Centro de imprensa nos galpões do Ifes em Jardim da Penha,1,neutral
Rapaz se o intercampi do ifpi era assim  quem dirá na vila olímpica.  Em  o que teve de nego dando perdido nos professores e indo praquela praça do fripisa altas horas da noite foi brincadeira (saudades crush intercampi),1,neutral
 co/UsaFm,1,neutral
No ‘context’.,1,neutral
Campus de Campinas do IFSP  Rua Heitor Lacerda Guedes  nº   Satélite Irís.  As inscrições são gratuitas pelo link  co/FeNUdKyD.    fechados e protetor solar.  Trazer garrafa d´água.   *Esperamos vocês!* #agroecologia #manejoagroecológico #solo #plantio #divulgacao,1,neutral
Líderes estudantis do IFBA poderão participar no dia /  às h  da reunião para discussão da minuta do regimento do Conselho Estudantil (Coes) do IFBA  realizada virtualmente  via RNP ( co/bXpYVzy).    Para garantir a participação  cada entidade (DA ou CA e. . .   co/PvziznCmkI,1,neutral
. . . Grêmio Estudantil) deverá cadastrar  até a próxima segunda-feira ()  um/a representante  por meio de preenchimento do formulário disponível em :  co/dRMZvwhX .    O Conselho Estudantil do IFBA tem por proposta a criação de órgão colegiado de caráter consultivo   co/zFgCiX,1,neutral
. . . propositivo e permanente  vinculado ao Gabinete da Reitoria e à Diretoria de Políticas Afirmativas e Assuntos Estudantis do IFBA  composto por representações dos órgãos colegiados do IFBA  dos Grêmios Estudantis  Centros e Diretórios Acadêmicos dos campi.   A minuta do. . .   co/eYIkZySYMC,1,neutral
partida mais fraca de ping pong no ifes cariacica:  co/GmcCzKwC,1,neutral
oi professora de física do ifpr iguaçu city toma cuidado que eu vou puxar teu pé a noite,1,neutral
Coisas do IFS  co/ACTig,1,neutral
parece q entrei um dia desses no ifal jss qnta coisa mudou,1,neutral
Na edição de junho comentamos sobre  a participação das servidoras do IFSP Ilha Solteira no  Amistoso de Beach Tennis  que ocorreu no dia  de junho na cidade de Avaré-SP.  Quer saber mais sobre essa participação? Acesse o nosso site para saber mais!!!!  co/YZAURYmXx,1,neutral
Tem um guri do iff que é a cara do namorado da Selena Gomez,1,neutral
eu nas aulas de natação do iff bimestre passado,1,neutral
quase gabaritei português do IFPI véi  receba  co/BwlwBUlM,1,neutral
mano ontem eu e luiza ficando presas no ifes com o agostinho,1,neutral
 amg se não resolver deixa no ifma que a gente vê um negócio,1,neutral
Us to KD: papa rapapa love ko 'to.   No ifs no buts!  KD LOVES MCDO  #KDEstrada #McDoPH #KiDDieCrewHostForMCDO  co/GnauaCB,1,neutral
. co/tXWKboYC,1,neutral
Terminam dia / as inscrições para os cursos gratuitos online de inglês e espanhol do IFSUL   co/xXPdwBnH,1,neutral
darlan do volei das olimpíadas seria facilmente um estudante do ifba,1,neutral
as fotos que eu tirei qnd fui pra recife tudo com uniforme do ifs 😭💀💣,1,neutral
as vezes eu só queria ter o meu mlhr amg lá no iff,1,neutral
 co/DZGTgWxG,1,neutral
Programa seleciona professores de diversas áreas para atuarem no Ifma de Caxias   co/DENPkiOFH  (Foto: Reprodução),1,neutral
#JulhoAmarelo: #Fiocruz alerta para a prevenção de hepatites virais.  Hoje (/) é o Dia Mundial de Luta contra as Hepatites Virais.  Em entrevista  infectologistas do IFF Fiocruz tiram dúvidas sobre o assunto.  📍 co/DnQeoENrJ  co/iqzDHgaL,1,neutral
Que tal atuar como professor no IFMA? O Campus Caxias está com inscrições abertas para a seleção de professores formadores para dois cursos de licenciatura.    Acesse os editais no menu “Editais” do site: Edital nº /  Edital nº / e Edital nº /.   co/kbPdlmDJp,1,neutral
co/fQFvmC,1,neutral
E eu no IFF repetindo o segundo ano,1,neutral
co/sfHOsAU?,1,neutral
Minha página no IFPI: Jesiel Viana da Silva - Integra IFPI  co/LtpsvWR #integra #IFPIinovação #empreendedorismo #ciência #pesquisa #extensão #ensino #rede_federal #academia #indústria #parceria #cooperação #desenvolvimento via ,1,neutral
Programa do IFMA oferta vagas para professores de diversas áreas em Caxias  co/ZCflcXX  co/NpaHNGbT,1,neutral
o budget de  tapioca c ovo da tia ana da frente do ifce,1,neutral
Terminam dia / as inscrições para os cursos gratuitos online de inglês e espanhol do IFSUL -  co/lSCqxnEye #GoogleAlerts,1,neutral
torcer mt pra eu passar na cagada igual no ifes e na usp 🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽,1,neutral
No ifs  no buts  no excuses.,1,neutral
Eu jogando Pokémon Go com meus dois celulares assim no ifba,1,neutral
 vai me nomear reitor do IFPR 😌💅🏼,1,neutral
i o arraiá do ifsc,1,neutral
Falei sobre ela em uma aula de ginástica competitiva pro ensino médio do ifap esse ano 👏😞,1,neutral
nao quero ir pra aula  quero passar no ifsc e em direito na federal sem estudar,1,neutral
e se eu compra um skate  e vira a rayssa leal do ifrn caico,1,neutral
a partir de hoje não quero ouvir falar do ifma aos domingos  quem falar esse nome perto de mim leva porrada👍🏼,1,neutral
 Vem fazer adm no iff ano q vem então.  Vamos virar sócio.,1,neutral
não mas esse agroboy do ifpr ein🫦 de repente cmg a gostar de agro kk🫦,1,neutral
alguém sabe qnd abre a inscrição do ifes?,1,neutral
É muito engraçado quando eu encontro pessoas aleatórias da época do ifba que nunca conversaram cmg e do nada a pessoa fala cmg e ainda fala meu nome 😂😂 pelo visto eu não era tão desconhecida kkkkk,1,neutral
Contando a nossa história aqui: em  eu estudava no Ifam junto da melhor amiga dele  eu provavelmente vi um algum vídeo dos dois e resolvi seguir ele no insta e ele só foi me seguir um mês depois  dito isso só ficamos nessa de acompanhar os storys um do outro  eu tinha um +,1,neutral
  primeiro que você não peitaria e segundo que se eu estivesse fazendo hora extra no ifam não ia ser rixa que você iria estar querendo fazer comigo né vida  co/ycHUTYPRp,1,neutral
co/arCypvFOu  co/CoIklkOZp,1,neutral
🤡  co/LholCDbKgA,1,neutral
Aconteceu exatamente isso em uma aula de filosofia (ou era sociologia?) no meu último ano no ifpi.   Até hj me pergunto pq nao levamos pra coordenação  acho que no tempo ninguém tinha muita noção e só deixamos pra lá,1,neutral
Eu estudo ali naquele fim de mundo do ifpa  co/EbTEnXyvcU,1,neutral
O tal “moreno de Bigode” existe  tem nome e sobrenome  e estuda no IFC.,1,neutral
  tomara que tenha na cantina do ifes pra eu por na minha coxinha hoje,1,neutral
NOVO CONCURSO  Processo Seletivo do IFG | Edital /  ACESSE →  co/drSSTLApN,1,neutral
co/SgRvosa,1,neutral
co/RmpOwb,1,neutral
🎮Jovens com mais de  anos e adultos  não deixem para amanhã o start que pode ser dado hoje!  ✨No IFB  a modalidade PROEJA está com diversos cursos para que você passe de fase e alcance novos pódios.  Acesse  co/oqRsL  co/KiIqOWQ,1,neutral
 Mas mesmo assim foi uma reviravolta  amigo Tem reavaliação no IFAL?,1,neutral
